id,lat,lng,name,surrounding,district,township,x,y,tradenum
6414,31.24501853740624,120.63320481730408,港澳桂苑,商务住宅,吴中区,城南街道,26.73334,1.1301711,72038.0
6415,31.253925875457806,120.64162356256996,建安别院,商务住宅,吴中区,城南街道,12.508463,11.846188,57894.0
6416,31.22377142983184,120.63087989287901,盛城路口,商务住宅,吴中区,城南街道,24.00092,19.67377,74415.0
6417,31.19377697226518,120.61431499539034,东太湖永旺梦乐城,餐饮服务,吴中区,越溪街道,0.8628688,9.382872,49178.0
6418,31.189113984223127,120.61905708589563,东太湖鱼肚,餐饮服务,吴中区,越溪街道,-25.980896,-33.272747,15628.0
6419,31.190187989337677,120.6188270748816,东太湖鱼腰,餐饮服务,吴中区,越溪街道,-25.823595,-33.490013,19386.0
6420,31.196277999653894,120.61465898307848,东太湖鱼尾,餐饮服务,吴中区,越溪街道,-25.145285,-34.487526,17186.0
6421,31.230604182579807,120.68475920858631,警察学校,科教文化服务,吴中区,郭巷街道,-33.942352,-21.109495,8566.0
6422,31.24912091769629,120.67443304375846,通达路站北,政府机构及社会团体,吴中区,郭巷街道,-28.155104,30.56144,54753.0
6701,31.28986385909029,120.37481529668787,香雪村,地名地址信息,吴中区,光福镇,-38.79927,-38.430016,4035.0
6702,31.2952093129349,120.386285159554,铜观音寺,地名地址信息,吴中区,光福镇,-23.943483,-25.7578,5483.0
6703,31.290727090195546,120.3949859803306,光福游客中心,科教文化服务,吴中区,光福镇,-40.581844,-33.26851,16787.0
6704,31.283796102707853,120.39502893894027,光福上海宾馆,政府机构及社会团体,吴中区,光福镇,-43.31684,-22.810183,14619.0
6705,31.28812362183891,120.40498480887604,光福红木市场公交,公司企业,吴中区,光福镇,-24.756708,-25.885674,16523.0
6706,31.29949239980732,120.39821497544744,上层9号门口,地名地址信息,吴中区,光福镇,-30.100134,-21.271723,17995.0
6801,31.252854307818904,120.49763940137017,胥口乐汇城,地名地址信息,吴中区,胥口镇,6.1542706,-0.8946201,25935.0
6802,31.239105690951373,120.46790396985227,合丰文体中心,公司企业,吴中区,胥口镇,10.765405,-17.663412,23488.0
6803,31.245498545346088,120.47345613067274,夕阳村小区,公司企业,吴中区,胥口镇,-11.211759,-18.804195,20779.0
6804,31.26375092984225,120.46120396968495,采香泾水上乐园,地名地址信息,吴中区,胥口镇,-34.048954,-34.212955,3487.0
6805,31.2419663973892,120.49691530516763,东欣村委,公司企业,吴中区,胥口镇,-15.980736,-14.557394,10948.0
6806,31.240682775808505,120.48373526719402,采香一村,商务住宅,吴中区,胥口镇,-32.651443,-3.5177393,11915.0
6807,31.236150808211683,120.50386209082652,古村路香山工坊,公司企业,吴中区,胥口镇,-9.602401,-9.978026,11533.0
6808,31.22226034383874,120.49100304126272,子胥花苑,地名地址信息,吴中区,胥口镇,-23.30231,4.5537367,19615.0
6809,31.20591414315421,120.49244092490721,新麓老村,地名地址信息,吴中区,胥口镇,-38.195732,-49.567635,1521.0
6810,31.214641543950876,120.51309990198084,顾家墩小区东,公司企业,吴中区,胥口镇,-34.264336,-26.096724,4205.0
6811,31.19105103665241,120.49973107243143,马舍幼儿园,公司企业,吴中区,胥口镇,-36.265724,-15.489912,8168.0
6812,31.22247873014377,120.42275121969874,太湖相王府,商务住宅,吴中区,香山街道,-15.690781,18.0265,36463.0
6813,31.229148866696075,120.43435630823015,梅舍路,地名地址信息,吴中区,香山街道,-12.731707,-62.143402,5686.0
6814,31.22220495970996,120.44001834593898,渔帆路,地名地址信息,吴中区,香山街道,-30.536045,-30.905693,3489.0
6815,31.219971170373825,120.44368027666677,大风车东,地名地址信息,吴中区,香山街道,-14.413219,-26.80124,21064.0
6816,31.220052963797933,120.43952836846157,渔帆路口,地名地址信息,吴中区,香山街道,-14.518153,-26.54781,9414.0
6817,31.216093645983552,120.42393234623398,新天地西门,商务住宅,吴中区,香山街道,-14.810792,-26.191341,13646.0
6818,31.21562077180961,120.422720323534,新天地东门,商务住宅,吴中区,香山街道,-23.9446,-31.697155,14276.0
6819,31.229951844904324,120.43659330160723,梅香雅舍,地名地址信息,吴中区,香山街道,-21.262365,-56.569397,1042.0
6820,31.22582690029633,120.43368234984108,太湖汇景花园,地名地址信息,吴中区,香山街道,-15.493516,-55.26505,3593.0
6821,31.22673066915371,120.42310415401856,花样年别样城,地名地址信息,吴中区,香山街道,-18.073473,-53.315685,3638.0
6822,31.21905502614206,120.43174242509069,太湖公园西出口,地名地址信息,吴中区,香山街道,-26.741657,-51.3967,1619.0
6823,31.22278622942457,120.4181790854404,香山实验小学,地名地址信息,吴中区,香山街道,-27.262651,-58.802982,1750.0
6824,31.23858789189369,120.41002662595908,舟山核雕（南）,地名地址信息,吴中区,香山街道,-30.348915,-52.990837,1126.0
6825,31.24231190237402,120.40930257160059,舟山核雕（北）,地名地址信息,吴中区,香山街道,-28.330158,-56.932014,570.0
6826,31.214693367744236,120.41707518186726,烟波路,地名地址信息,吴中区,香山街道,-23.062508,-54.88825,1881.0
6827,31.21538370216978,120.41350407279268,姚舍路,商务住宅,吴中区,香山街道,-25.236221,-54.52395,933.0
6828,31.22711402362152,120.39856175984846,蒋墩老街,政府机构及社会团体,吴中区,香山街道,-16.195448,-51.449806,4306.0
6829,31.238395062150587,120.40089663764088,国机汽车,科教文化服务,吴中区,香山街道,-39.739254,-54.61687,295.0
6830,31.21877060905889,120.39330687698215,墅里路,政府机构及社会团体,吴中区,香山街道,-21.129503,-59.243237,3918.0
